year,team,conference,sp_defense,sos_z,sos_score
2019,Indiana,Big Ten,41,-0.6447672642103385,43.552327357896615
2019,Iowa State,Big 12,24,-1.096267788261304,39.03732211738696
2019,Air Force,Mountain West,53,-0.32606101193906856,46.739389880609316
2019,Texas,SEC,67,0.04576294904407961,50.457629490440794
2019,App State,Sun Belt,37,-0.7510026816340951,42.489973183659046
2019,Washington State,Pac-12,95,0.789410871010376,57.89410871010376
2019,Tennessee,SEC,19,-1.2290620600409998,37.709379399590006
2019,North Carolina,ACC,43,-0.5916495554984601,44.0835044450154
2019,Navy,American Athletic,52,-0.35261986629500774,46.47380133704992
2019,Miami,ACC,9,-1.4946506036003915,35.05349396399609
2019,Louisiana,Sun Belt,65,-0.007354759667798698,49.92645240332201
2019,Cincinnati,Big 12,31,-0.91035580776973,40.8964419223027
2019,Kentucky,SEC,34,-0.8306792447019126,41.69320755298087
2019,Oklahoma State,Big 12,56,-0.2463844488712511,47.53615551128749
2019,Boise State,Mountain West,48,-0.45885528371876433,45.41144716281236
2019,Virginia Tech,ACC,38,-0.7244438272781559,42.75556172721844
2019,Missouri,SEC,17,-1.2821797687528782,37.178202312471214
2019,Tulane,American Athletic,55,-0.27294330322719024,47.2705669677281
2019,Michigan State,Big Ten,13,-1.3884151861766347,36.11584813823365
2019,TCU,Big 12,35,-0.8041203903459734,41.95879609654027
2019,Virginia,ACC,50,-0.405737575006886,45.94262424993114
2019,Arizona State,Big 12,40,-0.6713261185662776,43.28673881433723
2019,Kansas State,Big 12,46,-0.5119729924306426,44.88027007569357
2019,South Carolina,SEC,29,-0.9634735164816083,40.365264835183915
2019,SMU,ACC,65,-0.007354759667798698,49.92645240332201
2019,Pittsburgh,ACC,11,-1.441532894888513,35.58467105111487
2019,Ohio,Mid-American,97,0.8425285797222543,58.42528579722254
2019,Mississippi State,SEC,69,0.09888065775595793,50.98880657755958
2019,Temple,American Athletic,29,-0.9634735164816083,40.365264835183915
2019,Ole Miss,SEC,41,-0.6447672642103385,43.552327357896615
2019,Texas Tech,Big 12,83,0.47070461873910613,54.70704618739106
2019,Nebraska,Big Ten,61,-0.11359017709155532,48.86409822908445
2019,Wake Forest,ACC,68,0.07232180340001877,50.72321803400019
2019,San Diego State,Mountain West,15,-1.3352974774647566,36.647025225352436
2019,Florida State,ACC,60,-0.14014903144749447,48.59850968552506
2019,Western Kentucky,Conference USA,31,-0.91035580776973,40.8964419223027
2019,BYU,Big 12,56,-0.2463844488712511,47.53615551128749
2019,Illinois,Big Ten,53,-0.32606101193906856,46.739389880609316
2019,Louisiana Tech,Conference USA,48,-0.45885528371876433,45.41144716281236
2019,Louisville,ACC,98,0.8690874340781934,58.69087434078193
2019,Florida Atlantic,American Athletic,74,0.23167492953565372,52.31674929535654
2019,Purdue,Big Ten,81,0.4175869100272278,54.17586910027228
2019,Oregon State,Pac-12,93,0.7362931622984976,57.36293162298497
2019,Wyoming,Mountain West,33,-0.8572380990578516,41.427619009421484
2019,UAB,American Athletic,28,-0.9900323708375475,40.099676291624526
2019,Duke,ACC,36,-0.7775615359900342,42.22438464009966
2019,Hawai'i,Mountain West,113,1.2674702494172807,62.674702494172806
2019,Marshall,Sun Belt,58,-0.19326674015937279,48.067332598406274
2019,Buffalo,Mid-American,43,-0.5916495554984601,44.0835044450154
2019,Army,American Athletic,80,0.3910280556712886,53.910280556712884
2019,Tulsa,American Athletic,50,-0.405737575006886,45.94262424993114
2019,California,ACC,45,-0.5385318467865818,44.614681532134185
2019,Liberty,Conference USA,86,0.5503811818069235,55.50381181806924
2019,Arkansas State,Sun Belt,102,0.9753228515019501,59.7532285150195
2019,Syracuse,ACC,75,0.25823378389159285,52.582337838915926
2019,UCLA,Big Ten,89,0.6300577448747411,56.30057744874741
